pseudogroup,pubID,weeks,cluster,cluster_size
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-820_31,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-820_32,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-820_33,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-820_34,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-820_4,2
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-820_5,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-820_6,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-820_7,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-820_8,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-820_9,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_0,2
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_1,4
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_10,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_11,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_12,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_13,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_14,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_17,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_18,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_20,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_4,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_5,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_6,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_7,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_8,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_9,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-820_3,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-820_4,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-820_6,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-820_7,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-820_8,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-820_9,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_22_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_22_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_22_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_23_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_23_7_True_G002-820_3,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_24_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGKV3-20*01_27_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGKV3D-20*01_16_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGKV4-1*01_15_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGKV4-1*01_16_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGKV4-1*01_16_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*02_IGKV4-1*01_16_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*02_IGKV4-1*01_16_7_True_G002-820_3,1
6.0,G002-820,24,IGHV1-2*02_IGKV4-1*01_18_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGKV4-1*01_19_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGKV4-1*01_20_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGKV4-1*01_20_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*02_IGLV1-40*01_13_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV1-40*01_15_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV1-40*01_16_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV1-40*01_16_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*02_IGLV1-40*01_16_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*02_IGLV1-40*01_19_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-14*01_15_7_True_G002-820_0,2
6.0,G002-820,24,IGHV1-2*02_IGLV2-14*01_16_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-14*01_17_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-14*01_17_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-14*01_20_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-14*01_24_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-23*01_16_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-8*01_15_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-8*01_16_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-8*01_16_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-8*01_17_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*02_IGLV2-8*01_20_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-33*01_18_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-33*01_20_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_13_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_15_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_15_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-820_3,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-820_4,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_17_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_17_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-5*03_19_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV1-9*01_16_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-11*01_15_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-820_3,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-15*01_17_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-15*01_18_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-15*01_18_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-15*01_18_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-820_3,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_0,2
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_1,2
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_11,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_12,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_13,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_14,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_15,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_3,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_4,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_5,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_6,2
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_7,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_8,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-820_9,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-820_3,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-820_5,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-820_6,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-820_7,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-820_8,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-820_3,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-820_1,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-820_2,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-820_3,1
6.0,G002-820,24,IGHV1-2*04_IGKV3-20*01_20_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV3D-15*01_18_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGKV3D-20*01_16_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGLV2-11*01_14_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGLV2-14*01_15_7_True_G002-820_0,1
6.0,G002-820,24,IGHV1-2*04_IGLV2-23*01_16_7_True_G002-820_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_12_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_13_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_14_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_14_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_14_7_True_G002-831_2,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_14_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_14_7_True_G002-831_4,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_0,3
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_10,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_11,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_2,2
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_6,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_7,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_8,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_9,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_0,2
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_10,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_2,3
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_4,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_5,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_6,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_7,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_8,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-831_9,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_17_7_True_G002-831_0,3
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_17_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_18_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_19_7_True_G002-831_2,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_19_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_19_7_True_G002-831_4,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-33*01_21_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_13_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_15_7_True_G002-831_0,2
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_15_7_True_G002-831_2,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_15_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_15_7_True_G002-831_4,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_15_7_True_G002-831_5,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_0,2
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_5,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_6,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_8,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_9,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-831_0,2
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-831_2,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-831_5,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-831_6,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_18_7_True_G002-831_0,3
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_18_7_True_G002-831_1,5
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_18_7_True_G002-831_2,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_18_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_18_7_True_G002-831_4,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_18_7_True_G002-831_5,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_18_7_True_G002-831_6,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_19_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_20_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_21_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*01_21_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*03_13_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*03_15_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*03_17_7_True_G002-831_0,3
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*03_17_7_True_G002-831_2,2
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*03_17_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*03_19_7_True_G002-831_0,4
6.0,G002-831,24,IGHV1-2*04_IGKV1-5*03_20_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV1-9*01_17_7_True_G002-831_0,3
6.0,G002-831,24,IGHV1-2*04_IGKV1-9*01_20_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-11*01_22_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_13_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-831_0,4
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-831_1,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-831_2,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-831_4,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-831_6,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-831_7,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_0,3
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_5,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_7,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_8,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_17_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_17_7_True_G002-831_1,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_17_7_True_G002-831_2,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_17_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_17_7_True_G002-831_4,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_17_7_True_G002-831_5,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_18_7_True_G002-831_0,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_19_7_True_G002-831_0,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_19_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-15*01_19_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-831_0,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-831_3,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-831_4,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-831_5,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-831_6,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-831_7,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-831_8,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_0,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_10,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_11,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_13,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_14,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_15,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_16,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_17,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_18,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_19,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_20,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_21,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_23,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_24,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_25,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_3,3
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_4,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_8,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_9,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_0,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_1,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_10,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_13,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_14,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_16,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_18,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_19,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_2,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_20,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_21,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_23,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_24,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_25,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_26,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_27,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_28,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_29,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_3,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_30,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_31,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_32,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_33,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_34,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_35,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_36,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_37,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_38,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_39,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_4,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_5,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_7,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_9,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_0,3
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_1,2
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_10,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_11,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_12,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_13,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_14,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_15,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_16,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_17,1
6.0,G002-831,24,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_2,1
